state,cd,year,total_vote,rep_vote,rep_candidate,dem_vote,dem_candidate,other_vote,plurality_vote,plurality_party,source_volume,confidence,validation_pct_diff
NEW YORK,16,2004,117248.0,5610.0,"MOHAMED, ALI",111638.0,"SERRANO, JOSE E.*",,106028.0,D,29,high,
NEW YORK,16,2002,55082.0,4366.0,"DELLA VALLE, FRANK",50716.0,"SERRANO, JOSE E.*",,46350.0,D,29,high,
NEW YORK,7,2008,920273211.0,40707.0,"GOODMAN, ROBERT",161594.0,"ENGEL, ELIOT L.*",20.0,120887.0,D,29,high,0.9997801511577413
NEW YORK,17,2006,122456.0,28842.0,"FAULKNER, JIM",93614.0,"ENGEL, ELIOT L.*",,64772.0,D,29,high,
NEW YORK,17,2004,184536.0,40524.0,"BRENNAN, MATTI.",140530.0,"ENGEL, ELIOT L.*",3482.0,100006.0,D,29,high,0.0
NEW YORK,17,2002,123843.0,42634.0,"VANDERHOEF, C. SCOTT",77535.0,"ENGEL, ELIOT L.*",3674.0,34901.0,D,29,high,0.0
NEW YORK,18,2010,186099.0,70413.0,"RUSSELL, JIM",115619.0,"LOWEY, NITA M.*",67.0,45206.0,D,29,high,0.0
NEW YORK,18,2008,255311.0,80498.0,"RUSSELL, JIM",174791.0,"LOWEY, NITA M.*",22.0,94293.0,D,29,high,0.0
NEW YORK,18,2006,175706.0,51450.0,"HOFFMAN, RICHARD A.",124256.0,"LOWEY, NITA M.*",,72806.0,D,29,high,
NEW YORK,18,2004,244690.0,73975.0,"HOFFMAN, RICHARD A.",170715.0,"LOWEY, NITA M.*",,96740.0,D,29,high,
NEW YORK,18,2002,107515.0,,,98957.0,"LOWEY, NITA M.*",8558.0,98957.0,D,29,high,
NEW YORK,29,2010,198940.0,112314.0,"REED, THOMAS W. II",86099.0,"ZELLER, MATTHEW C.",27.0,26215.0,R,29,high,0.002513320599175631
NEW YORK,29,2008,275755.0,135199.0,"KUHL, JOHN R. RANDY JR.*",140529.0,"MASSA, ERIC J.J.",27.0,5330.0,D,29,high,0.0
NEW YORK,29,2006,206121.0,106077.0,"KUHL, JOHNR. RANDY JR.*",100044.0,"MASSA, ERICJ.J.",,6033.0,R,29,high,
NEW YORK,29,2004,270215.0,136883.0,"KUHL, JOHN R. RANDY JR.",110241.0,"BAREND, SAMARA",23091.0,26642.0,R,29,high,0.0
NEW YORK,29,2002,174631.0,127657.0,"HOUGHTON, AMO*",37128.0,"PETERS, KISUNJ.",9846.0,90529.0,R,29,high,0.0
NORTH CAROLINA,1,2010,174161.0,70867.0,"WOOLARD, ASHLEY",103294.0,"BUTTERFIELD, G. K.*",40.0,,,29,high,0.00022967254436986466
NORTH CAROLINA,1,2008,274271.0,81506.0,"STEPHENS, DEAN",192765.0,"BUTTERFIELD, G. K.*",29.0,,,29,high,0.00010573483890021183
NORTH CAROLINA,1,2006,82510.0,,,,,100.0,,,29,high,
NORTH CAROLINA,1,2004,215175.0,77508.0,"DORITY, GREG",137667.0,"BUTTERFIELD, G. K.*",36.0,,,29,high,0.0001673056814220983
NORTH CAROLINA,1,2002,146157.0,50907.0,"DORITY, GREG",93157.0,"BALANCE, FRANK W., JR.",2093.0,,,29,high,0.0
NORTH CAROLINA,2,2010,189774.0,93876.0,"ELLMERS, RENEE",92393.0,"ETHERIDGE,   BOB*",3505.0,,,29,high,0.0
NORTH CAROLINA,2,2008,298430.0,93323.0,"MANSELL, DAN",199730.0,"ETHERIDGE,   BOB*",5377.0,,,29,high,0.0
NORTH CAROLINA,2,2006,129264.0,43271.0,"MANSELL, DAN",85993.0,"ETHERIDGE,   BOB*",33.0,,,29,high,0.0002552914964723357
NORTH CAROLINA,2,2004,232890.0,87811.0,"CREECH, BILLY J.",145079.0,"ETHERIDGE,   BOB*",37.0,,,29,high,0.0001588732878182833
NORTH CAROLINA,2,2002,153184.0,50965.0,"ELLEN, JOSEPH L.",100121.0,"ETHERIDGE,   BOB*",2098.0,,,29,high,0.0
NORTH CAROLINA,3,2010,199304.0,143225.0,"JONES, WALTER B.*",51317.0,"ROUSE, JOHNNY G.",4762.0,,,29,high,0.0
NORTH CAROLINA,3,2008,306050.0,201686.0,"JONES, WALTER B.*",104364.0,"WEBER, CRAIG",65.0,,,29,high,0.00021238359745139683
NORTH CAROLINA,3,2006,144977.0,99519.0,"JONES, WALTER B.*",45458.0,"WEBER, CRAIG",,54061.0,R,29,high,
NORTH CAROLINA,3,2004,243090.0,171863.0,"JONES, WALTER B.*",71227.0,"EATON, ROGER A.",,100636.0,R,29,high,
NORTH CAROLINA,3,2002,144934.0,131448.0,"JONES, WALTER B.*",,,13486.0,131448.0,R,29,high,
NORTH CAROLINA,4,2010,271832.0,116448.0,"LAWSON, WILLIAM B. J.",155384.0,"PRICE, DAVID E.*",,38936.0,D,29,high,
NORTH CAROLINA,4,2008,419698.0,153947.0,"LAWSON, WILLIAM B. J.",265751.0,"PRICE, DAVID E.*",,111804.0,D,29,high,
NORTH CAROLINA,4,2006,195939.0,68599.0,"ACUFF, STEVE",127340.0,"PRICE, DAVID E.*",,58741.0,D,29,high,
NORTH CAROLINA,4,2004,339234.0,121717.0,"BATCHELOR, TODD A.",217441.0,"PRICE, DAVID E.*",76.0,95724.0,D,29,high,0.0
NORTH CAROLINA,4,2002,216046.0,78095.0,"NGUYEN, TUAN A.",132185.0,"PRICE, DAVID E.*",5766.0,54090.0,D,29,high,0.0
NORTH CAROLINA,5,2010,213287.0,140525.0,"FOXX, VIRGINIA*",72762.0,"KENNEDY, BILLY",,67763.0,R,29,high,
NORTH CAROLINA,5,2008,326923.0,190820.0,"FOXX, VIRGINIA*",136103.0,"CARTER, ROY",,54717.0,R,29,high,
NORTH CAROLINA,5,2006,168199.0,96138.0,"FOXX, VIRGINIA*",72061.0,"SHARPE, ROGER",,24077.0,R,29,high,
NORTH CAROLINA,5,2004,284817.0,167546.0,"FOXX, VIRGINIA",117271.0,"HARRELL, JIM A., JR.",,50275.0,R,29,high,
NORTH CAROLINA,5,2002,196437.0,137879.0,"BURR, RICHARD M.*",58558.0,"CRAWFORD, DAVID",,79321.0,R,29,high,
NORTH CAROLINA,6,2010,207759.0,156252.0,"COBLE, HOWARD*",51507.0,"TURNER, SAM",,104745.0,R,29,high,
NORTH CAROLINA,6,2008,329891.0,221018.0,"COBLE, HOWARD*",108873.0,"BRATTON, TERESA SUE",,112145.0,R,29,high,
NORTH CAROLINA,6,2006,153094.0,108433.0,"COBLE, HOWARD*",44661.0,"BLAKE, RORY",,63772.0,R,29,high,
NORTH CAROLINA,6,2004,283623.0,207470.0,"COBLE, HOWARD*",76153.0,"JORDAN, WILLIAM W.",,131317.0,R,29,high,
NORTH CAROLINA,6,2002,167497.0,151430.0,"COBLE, HOWARD*",,,16067.0,151430.0,R,29,high,
NORTH CAROLINA,7,2010,212285.0,98328.0,"PANTANO, ILARIO GREGORY",113957.0,"McINTYRE, MIKE*",,15629.0,D,29,high,
NORTH CAROLINA,7,2008,312855.0,97472.0,"BREAZEALE, WILL",215383.0,"McINTYRE, MIKE*",,117911.0,D,29,high,
NORTH CAROLINA,7,2006,139820.0,38033.0,"DAVIS, SHIRLEY",101787.0,"McINTYRE, MIKE*",,63754.0,D,29,high,
NORTH CAROLINA,7,2004,246466.0,66084.0,"PLONK, KEN",180382.0,"McINTYRE, MIKE*",,114298.0,D,29,high,
NORTH CAROLINA,7,2002,166654.0,45537.0,"ADAMS, JAMES R.",118543.0,"McINTYRE, MIKE*",2574.0,73006.0,D,29,high,0.0
NORTH CAROLINA,8,2010,167442.0,73129.0,"JOHNSON, HAROLD",88776.0,"KISSELL, LARRY*",5537.0,15647.0,D,29,high,0.0
NORTH CAROLINA,8,2008,283819.0,126634.0,"HAYES, ROBIN*",157185.0,"KISSELL, LARRY",,30551.0,D,29,high,
NORTH CAROLINA,8,2006,121523.0,60926.0,"HAYES, ROBIN*",60597.0,"KISSELL, LARRY",329.0,,,29,high,0.002707306435818734
NORTH CAROLINA,8,2004,225171.0,125070.0,"HAYES, ROBIN*",100101.0,"TROUTMAN, BETH",,24969.0,R,29,high,
NORTH CAROLINA,8,2002,149736.0,80298.0,"HAYES, ROBIN*",66819.0,"KOURI, CHRIS",2619.0,13479.0,R,29,high,0.0
NORTH CAROLINA,9,2010,230240.0,158790.0,"MYRICK, SUE*",71450.0,"DOCTOR, JEFF",,87340.0,R,29,high,
NORTH CAROLINA,9,2008,386483.0,241053.0,"MYRICK, SUE*",138719.0,"TAYLOR, HARRY",6711.0,102334.0,R,29,high,0.0
NORTH CAROLINA,9,2006,159643.0,106206.0,"MYRICK, SUE*",53437.0,"GLASS, BILL",,52769.0,R,29,high,
NORTH CAROLINA,9,2004,300101.0,210783.0,"MYRICK, SUE*",89318.0,"FLYNN, JACK",,121465.0,R,29,high,
NORTH CAROLINA,9,2002,193443.0,140095.0,"MYRICK, SUE*",49974.0,"McGUIRE, ED",3374.0,90121.0,R,29,high,0.0
NORTH CAROLINA,10,2010,183785.0,130813.0,"McHENRY, PATRICK T.*",52972.0,"GREGORY, JEFF",,77841.0,R,29,high,
NORTH CAROLINA,10,2008,298473.0,171774.0,"McHENRY, PATRICK T.*",126699.0,"JOHNSON, DANIEL",,45075.0,R,29,high,
NORTH CAROLINA,10,2006,152393.0,94179.0,"McHENRY, PATRICK T.*",58214.0,"CARSNER, RICHARD",,35965.0,R,29,high,
NORTH CAROLINA,10,2004,246117.0,157884.0,"McHENRY, PATRICK T.",88233.0,"FISCHER, ANNE N.",,69651.0,R,29,high,
NORTH CAROLINA,10,2002,173292.0,102768.0,"BALLENGER, CASS*",65587.0,"DAUGHERTY, RON",4937.0,37181.0,R,29,high,0.0
NORTH CAROLINA,11,2008,340716.0,122087.0,"MUMPOWER, CARL",211112.0,"SHULER, HEATH*",7517.0,89025.0,D,29,high,0.0
NORTH CAROLINA,11,2004,290897.0,159709.0,"TAYLOR, CHARLES H.*",131188.0,"KEEVER, PATSY",,28521.0,R,29,high,
NORTH CAROLINA,11,2002,202260.0,112335.0,"TAYLOR, CHARLES H.*",86664.0,"NEILL, SAM",326.0,,,29,high,0.014511025412834964
NORTH CAROLINA,12,2008,301722.0,85814.0,"COBB, TY JR.",215908.0,"WATT, MELVIN*",,130094.0,D,29,high,
NORTH CAROLINA,12,2006,106472.0,35127.0,"FISHER, ADA M.",71345.0,"WATT, MELVIN*",,36218.0,D,29,high,
NORTH CAROLINA,12,2004,231806.0,76898.0,"FISHER, ADA M.",154908.0,"WATT, MELVIN*",,78010.0,D,29,high,
NORTH CAROLINA,12,2002,151239.0,49588.0,"KISH, JEFF",98821.0,"WATT, MELVIN*",2830.0,49233.0,D,29,high,0.0
NORTH CAROLINA,12,2010,209202.0,93099.0,"RANDALL, WILLIAM",116103.0,"MILLER, BRAD*",,23004.0,D,29,high,
NORTH CAROLINA,13,2008,335762.0,114383.0,"WEBSTER, HUGH",221379.0,"MILLER, BRAD*",,106996.0,D,29,high,
NORTH CAROLINA,13,2006,154660.0,56120.0,"JOHNSON, VERNON",98540.0,"MILLER, BRAD*",,42420.0,D,29,high,
NORTH CAROLINA,13,2004,273684.0,112788.0,"JOHNSON, VIRGINIA",160896.0,"MILLER, BRAD*",,48108.0,D,29,high,
NORTH CAROLINA,13,2002,183270.0,77688.0,"GRANT, CAROLYN W.",100287.0,"MILLER, BRAD         Sy By LISD         AD",42.0,,,29,high,0.028662628908168276
NORTH CAROLINA,13,2010,2662549.0,,,,,,236278.0,R,29,high,
NORTH DAKOTA,AL,2010,237137.0,129802.0,"BERG, RICK",106542.0,"POMEROY, EARL*",793.0,23260.0,R,29,high,0.0
NORTH DAKOTA,AL,2008,313965.0,119388.0,"SAND, DUANE",194577.0,"POMEROY, EARL*",,75189.0,D,29,high,
NORTH DAKOTA,AL,2006,217621.0,74687.0,"MECHTEL, MATT",142934.0,"POMEROY, EARL*",,68247.0,D,29,high,
NORTH DAKOTA,AL,2004,310814.0,125684.0,"SAND, DUANE",185130.0,"POMEROY, EARL*",,59446.0,D,29,high,
NORTH DAKOTA,AL,2002,231030.0,109957.0,"CLAYBURGH, RICK",121073.0,"POMEROY, EARL*",,11116.0,D,29,high,
NORTH DAKOTA,AL,2000,285658.0,127251.0,"DORSO, JOHN",151173.0,"POMEROY, EARL*",7234.0,23922.0,D,29,high,0.0
NORTH DAKOTA,AL,1998,215469.0,75013.0,".  CRAMER, KEVIN",134747.0,"POMEROY, EARL*",5709.0,59734.0,D,29,high,0.0
NORTH DAKOTA,AL,1996,263010.0,113684.0,"CRAMER, KEVIN",144833.0,"POMEROY, EARL*",4493.0,31149.0,D,29,high,0.0
NORTH DAKOTA,AL,1994,235389.0,105988.0,"PORTER, GARY",123134.0,"POMEROY, EARL*",6267.0,17146.0,D,29,high,0.0
NORTH DAKOTA,AL,1992,297898.0,117442.0,"KORSMO, JOHN T.",169273.0,"POMEROY, EARL",11183.0,51831.0,D,29,high,0.0
NORTH DAKOTA,AL,1990,233979.0,81443.0,"SCHAFER, EDWARD",152530.0,"DORGAN, BYRON L.*",,71087.0,D,29,high,
NORTH DAKOTA,AL,1988,299982.0,84475.0,"SYDNESS, STEVE",212583.0,"DORGAN, BYRON L.*",2924.0,128108.0,D,29,high,0.0
NORTH DAKOTA,AL,1986,286361.0,66989.0,"VINJE, SYVER",216258.0,"DORGAN, BYRON L.*",3114.0,149269.0,D,29,high,0.0
NORTH DAKOTA,AL,1984,308729.0,65761.0,"ALTENBURG, LOIS.",242968.0,"DORGAN, BYRON L.*",,177207.0,D,29,high,
NORTH DAKOTA,AL,1982,260499.0,72241.0,"JONES, KENT",186534.0,"DORGAN, BYRON L.*",1724.0,114293.0,D,29,high,0.0
NORTH DAKOTA,AL,1980,293076.0,124707.0,"SMYKOWSKI, JIM",166437.0,".  DORGAN, BYRON L.",1932.0,41730.0,D,29,high,0.0
NORTH DAKOTA,AL,1978,220348.0,147746.0,"ANDREWS, MARK*",68016.0,"HAGEN, BRUCE",4586.0,79730.0,R,29,high,0.0
NORTH DAKOTA,AL,1976,289881.0,181018.0,"ANDREWS, MARK*",104263.0,"OMDAHL, LLOYD B.",4600.0,76755.0,R,29,high,0.0
NORTH DAKOTA,AL,1974,233688.0,130184.0,"ANDREWS, MARK*",103504.0,"DORGAN, BYRON L.",,26680.0,R,29,high,
NORTH DAKOTA,AL,1972,268721.0,195360.0,"ANDREWS, MARK*",72850.0,"STA, RICHARD",511.0,122510.0,R,29,high,0.0
OHIO,10,2004,287212.0,96463.0,"HERMAN, EDWARD",172406.0,"KUCINICH, DENNIS J.*",18343.0,75943.0,D,29,high,0.0
OHIO,10,2002,175536.0,41778.0,"HEBEN, JON",129997.0,"KUCINICH, DENNIS J.*",3761.0,88219.0,D,29,high,0.0
OHIO,11,2010,168447.0,28754.0,"PEKAREK, THOMAS",139693.0,"FUDGE, MARCIA L.*",,110939.0,D,29,high,
OHIO,11,2008,249542.0,36708.0,"PEKAREK, THOMAS",212667.0,"FUDGE, MARCIA L.",167.0,175959.0,D,29,high,0.0
OHIO,11,2006,175924.0,29125.0,"STRING, LINDSEY N.",146799.0,"JONES, STEPHANIE",,117674.0,D,29,high,
OHIO,11,2004,39222371.0,,,,,100.0,,,29,high,
OHIO,11,2002,152736.0,36146.0,"PAPPANO, PATRICK",116590.0,"JONES, STEPHANIE",,80444.0,D,29,high,
OHIO,12,2010,269180.0,150163.0,"TIBERI, PAT*",110307.0,"BROOKS, PAULA",8710.0,39856.0,R,29,high,0.0
OHIO,12,2008,360388.0,197447.0,"TIBERI, PAT*",152234.0,"ROBINSON, DAVID",10707.0,45213.0,R,29,high,0.0
OHIO,12,2006,254689.0,145943.0,"TIBERI, PAT*",108746.0,"SHAMANSKY, BOB",37.0,,,29,high,0.00014527521801098594
OHIO,12,2004,321046.0,198912.0,"TIBERI, PAT*",122109.0,"BROWN, EDWARD",25.0,76803.0,R,29,high,0.0
OHIO,12,2002,181689.0,116982.0,"TIBERI, PAT*",64707.0,"BROWN, EDWARD",,52275.0,R,29,high,
OHIO,13,2010,213173.0,94367.0,"GANLEY, TOM",118806.0,"SUTTON, BETTY*",,24439.0,D,29,high,
OHIO,13,2008,297680.0,105050.0,"POTTER, DAVID S.",192593.0,"SUTTON, BETTY*",37.0,87543.0,D,29,high,0.0
OHIO,13,2006,221561.0,85922.0,"FOLTIN, CRAIG",135639.0,"SUTTON, BETTY",,49717.0,D,29,high,
OHIO,13,2004,298094.0,97090.0,"LUCAS, ROBERT",201004.0,"BROWN, SHERROD*",,103914.0,D,29,high,
OHIO,13,2002,178382.0,55357.0,"OLIVEROS, ED",123025.0,"BROWN, SHERROD*",,67668.0,D,29,high,
OHIO,14,2010,230865.0,149878.0,"LaTOURETTE,      STEVEN C.*",72604.0,"O'NEILL, BILL",8383.0,77274.0,R,29,high,0.0
OHIO,14,2008,323213.0,188488.0,"LaTOURETTE,      STEVEN C.*",125214.0,"O'NEILL, BILL",9511.0,63274.0,R,29,high,0.0
OHIO,14,2006,250322.0,144069.0,"LaTOURETTE,      STEVEN C.*",97753.0,"KATZ, LEWIS R.",8500.0,46316.0,R,29,high,0.0
OHIO,14,2004,321366.0,201652.0,"LaTOURETTE,      STEVEN C.*",119714.0,"CAFARO, CAPRI S.",,81938.0,R,29,high,
OHIO,14,2002,186372.0,134413.0,"LaTOURETTE,      STEVEN C.*",51846.0,"BLANCHARD, DALE",113.0,82567.0,R,29,high,0.0
OHIO,15,2010,220596.0,119471.0,"STIVERS, STEVE",91077.0,"KILROY, MARY JO*",10048.0,28394.0,R,29,high,0.0
OHIO,5,2008,303838.0,137272.0,"STIVERS, STEVE",139584.0,"KILROY, MARYJO",26982.0,2312.0,D,29,high,0.0
OHIO,15,2006,220567.0,110714.0,"PRYCE, DEBORAH*",109659.0,"KILROY, MARYJO",194.0,1055.0,R,29,high,0.0
OHIO,15,2004,277435.0,166520.0,"PRYCE, DEBORAH*",110915.0,"BROWN, MARK",,55605.0,R,29,high,
OHIO,15,2002,162479.0,108193.0,"PRYCE, DEBORAH*",54286.0,"BROWN, MARK",,53907.0,R,29,high,
OHIO,16,2010,220137.0,114652.0,"RENACCI, JIM",90833.0,"BOCCIERI, JOHN A.*",14652.0,23819.0,R,29,high,0.0
OHIO,16,2008,305337.0,136293.0,"SCHURING, KIRK",169044.0,"BOCCIERI, JOHN A.",,32751.0,D,29,high,
OHIO,16,2006,235122.0,137167.0,"REGULA, RALPH*",97955.0,"SHAW, THOMAS",,39212.0,R,29,high,
OHIO,16,2004,304361.0,202544.0,"REGULA, RALPH*",101817.0,"SEEMANN, JEFF",,100727.0,R,29,high,
OHIO,16,2002,188378.0,129734.0,"REGULA, RALPH*",58644.0,"RICE, JIM",,71090.0,R,29,high,
OHIO,17,2010,190666.0,57352.0,"GRAHAM, JIM",102758.0,"RYAN, TIM*",30556.0,45406.0,D,29,high,0.0
OHIO,17,2008,280112.0,61216.0,"GRASSELL, DUANE V.",218896.0,"RYAN, TIM*",,157680.0,D,29,high,
OHIO,17,2006,212294.0,41925.0,"MANNING, DON, Ill",170369.0,"RYAN, TIM*",,128444.0,D,29,high,
OHIO,17,2004,275671.0,62871.0,"CUSIMANO, FRANK V.",212800.0,"RYAN, TIM*",,149929.0,D,29,high,
OHIO,7,2002,184674.0,62188.0,"BENJAMIN, ANN WOMER",94441.0,"RYAN, TIM",28045.0,32253.0,D,29,high,0.0
OHIO,18,2010,199448.0,107426.0,"GIBBS, BOB",80756.0,"SPACE, ZACK*",11266.0,26670.0,R,29,high,0.0
OHIO,18,2008,274218.0,110031.0,"DAILEY, FRED",164187.0,"SPACE, ZACK*",,54156.0,D,29,high,
OHIO,18,2006,208905.0,79259.0,"PADGETT, JOY",129646.0,"SPACE, ZACK",,50387.0,D,29,high,
OHIO,18,2004,268420.0,177600.0,"NEY, BOB*",90820.0,"THOMAS, BRIAN R.",,86780.0,R,29,high,
OHIO,18,2002,125546.0,125546.0,"NEY, BOB*",,,,125546.0,R,29,high,
OHIO,4,2010,,,,,,,,,29,high,
OKLAHOMA,1,2010,196829.0,151173.0,"SULLIVAN, JOHN*",,,45656.0,151173.0,R,29,high,
OKLAHOMA,1,2008,292294.0,193404.0,"SULLIVAN, JOHN*",98890.0,"OLIVER, GEORGIANNA W.",,94514.0,R,29,high,
OKLAHOMA,1,2006,183729.0,116920.0,"SULLIVAN, JOHN*",56724.0,"GENTGES, ALAN",10085.0,60196.0,R,29,high,0.0
OKLAHOMA,1,2004,310934.0,187145.0,"SULLIVAN, JOHN*",116731.0,"DODD, DOUG",7058.0,70414.0,R,29,high,0.0
OKLAHOMA,1,2002,214955.0,119566.0,"SULLIVAN, JOHN*",90649.0,"DODD, DOUG",4740.0,28917.0,R,29,high,0.0
OREGON,1,2010,292909.0,122858.0,"CORNILLES, ROB",160357.0,"WU, DAVID*",9694.0,37499.0,D,29,high,0.0
OREGON,1,2008,332248.0,,,237567.0,"WU, DAVID*",94681.0,237567.0,D,29,high,
OREGON,1,2006,269627.0,90904.0,"KITTS, DERRICK",169409.0,"WU, DAVID*",9314.0,78505.0,D,29,high,0.0
OREGON,1,2004,354338.0,135164.0,"GOLI, AMERI",203771.0,"WU, DAVID*",15403.0,68607.0,D,29,high,0.0
OREGON,1,2002,238036.0,80917.0,"GREENFIELD, JIM",149215.0,"WU, DAVID*",7904.0,68298.0,D,29,high,0.0
OREGON,2,2010,279037.0,206245.0,"WALDEN, GREG*",72173.0,"SEGERS, JOYCE B.",619.0,134072.0,R,29,high,0.0
OREGON,2,2008,340379.0,236560.0,"WALDEN, GREG*",87649.0,"LEMAS, NOAH",16170.0,148911.0,R,29,high,0.0
OREGON,2,2006,271719.0,181529.0,"WALDEN, GREG*",82484.0,"VOISON, CAROL",7706.0,99045.0,R,29,high,0.0
OREGON,2,2004,346865.0,248.0,"WALDEN, GREG*",461.0,".   McCOLGAN, JOHN C.",88914.0,159547.0,R,29,high,0.7416199385928243
OREGON,2,2002,252284.0,181295.0,"WALDEN, GREG*",64991.0,"BUCKLEY, PETER",5998.0,116304.0,R,29,high,0.0
OREGON,3,2010,275802.0,67714.0,"LOPEZ, DELIA",193104.0,"BLUMENAUER, EARL*",14984.0,125390.0,D,29,high,0.0
OREGON,3,2008,341062.0,71063.0,"LOPEZ, DELIA",254235.0,"BLUMENAUER, EARL*",15764.0,183172.0,D,29,high,0.0
OREGON,3,2006,253610.0,59529.0,"BROUSSARD, BRUCE",186380.0,"BLUMENAUER, EARL*",7701.0,126851.0,D,29,high,0.0
OREGON,3,2004,346560.0,82045.0,"MARS, TAMI",245559.0,"BLUMENAUER, EARL*",18956.0,163514.0,D,29,high,0.0
OREGON,3,2002,234977.0,62821.0,"SEALE, SARAH",156851.0,"BLUMENAUER, EARL*",15305.0,94030.0,D,29,high,0.0
OREGON,4,2010,298052.0,129877.0,"ROBINSON, ART",162416.0,"DeFAZIO, PETER A.*",5759.0,32539.0,D,29,high,0.0
OREGON,4,2008,334146.0,,,275143.0,"DeFAZIO, PETER A.*",59003.0,275143.0,D,29,high,
OREGON,4,2006,290244.0,109105.0,"FELDKAMP, JIM",180607.0,"DeFAZIO, PETER A.*",532.0,,,29,high,0.0
OREGON,4,2004,374909.0,140882.0,"FELDKAMP, JIM",228611.0,"DeFAZIO, PETER A.*         SAG",87729.0,,,29,high,0.21955461191915904
OREGON,4,2002,263481.0,90523.0,"VanLEEUWEN, LIZ",168150.0,"DeFAZIO, PETER A.*",4808.0,77627.0,D,29,high,0.0
OREGON,5,2010,283556.0,130313.0,"BRUUN, SCOTT",145319.0,"SCHRADER, KURT*",7924.0,15006.0,D,29,high,0.0
OREGON,5,2008,334674.0,128297.0,"ERICKSON, MIKE",181577.0,". SCHRADER, KURT",24800.0,53280.0,D,29,high,0.0
OREGON,5,2006,272234.0,116424.0,"ERICKSON, MIKE",146973.0,"HOOLEY, DARLENE*",8837.0,30549.0,D,29,high,0.0
OREGON,5,2004,349634.0,154993.0,"ZUPANCIC, JIM",184833.0,"HOOLEY, DARLENE*",9808.0,29840.0,D,29,high,0.0
OREGON,5,2002,251537.0,113441.0,"BOQUIST, BRIAN J.",137713.0,"HOOLEY, DARLENE*",383.0,,,29,high,0.0
PENNSYLVANIA,1,2010,149949.0,,,149944.0,"BRADY, ROBERT A.*",,149944.0,D,29,high,
PENNSYLVANIA,1,2008,267513.0,24714.0,"MUHAMMAD, MIKE",242799.0,"BRADY, ROBERT A.*",,218085.0,D,29,high,
PENNSYLVANIA,1,2006,137999.0,137987.0,"BRADY, ROBERT A.*",12.0,Va Sey,10.0,,,29,high,7.246429321951608e-05
PENNSYLVANIA,1,2004,248587.0,33266.0,"WILLIAMS, DEBORAH L.",214462.0,"BRADY, ROBERT A.*",859.0,181196.0,D,29,high,0.0
PENNSYLVANIA,1,2002,140090.0,17444.0,"DELANEY, MARIE G.",121076.0,"BRADY, ROBERT A.*",1570.0,103632.0,D,29,high,0.0
PENNSYLVANIA,2,2008,311336.0,34466.0,"LANG, ADAM A.",276870.0,"FATTAH, CHAKA*",,242404.0,D,29,high,
PENNSYLVANIA,2,2006,187283.0,17291.0,"GESSNER, MICHAEL",165867.0,"FATTAH, CHAKA*",4125.0,148576.0,D,29,high,0.0
PENNSYLVANIA,2,2004,287637.0,34411.0,"BOLNO, STEWART",253226.0,"FATTAH, CHAKA*",,218815.0,D,29,high,
PENNSYLVANIA,2,2002,171611.0,20988.0,"DOUGHERTY, THOMAS G.",150623.0,"FATTAH, CHAKA*",,129635.0,D,29,high,
PENNSYLVANIA,3,2010,200958.0,111909.0,"KELLY, MIKE",88924.0,"DAHLKEMPER, KATHLEEN A.*",125.0,22985.0,R,29,high,0.0
PENNSYLVANIA,3,2008,286603.0,139757.0,"ENGLISH, PHIL*",146846.0,"DAHLKEMPER, KATHLEEN A.",,7089.0,D,29,high,
PENNSYLVANIA,3,2006,202518.0,108525.0,"ENGLISH, PHIL*",85110.0,"PORTER, STEVEN",8883.0,23415.0,R,29,high,0.0
PENNSYLVANIA,3,2004,277323.0,166580.0,"ENGLISH, PHIL*",110684.0,"PORTER, STEVEN                  Se        SEE          IN   COMI        Oa           Ube      OMe",,,,29,high,
PENNSYLVANIA,3,2002,150329.0,116763.0,"ENGLISH, PHIL*",,,33566.0,116763.0,R,29,high,
PENNSYLVANIA,4,2010,238049.0,116958.0,"ROTHFUS, KEITH",120827.0,"ALTMIRE, JASON*",264.0,3869.0,D,29,high,0.0
PENNSYLVANIA,4,2008,333947.0,147411.0,"HART, MELISSA A.",186536.0,"ALTMIRE, JASON*",39.0,,,29,high,0.00011678499881717758
PENNSYLVANIA,4,2006,254084.0,122049.0,"HART, MELISSA A.*",131847.0,"ALTMIRE, JASON",188.0,9798.0,D,29,high,0.0
PENNSYLVANIA,4,2004,323945.0,204329.0,"HART, MELISSA A.*",116303.0,"DROBAC, STEVAN, JR.",3.0,,,29,high,0.01021778388306657
PENNSYLVANIA,4,2002,202218.0,130534.0,"HART, MELISSA A.*",71674.0,"DROBAC, STEVAN, JR.",10.0,58860.0,R,29,high,0.0
PENNSYLVANIA,5,2010,185648.0,127427.0,"THOMPSON, GLENN*",52375.0,"PIPE, MICHAEL",5846.0,75052.0,R,29,high,0.0
PENNSYLVANIA,5,2008,274177.0,155513.0,".    THOMPSON, GLENN",112509.0,"McCRACKEN, MARK B.",6155.0,43004.0,R,29,high,0.0
PENNSYLVANIA,5,2006,191727.0,115126.0,"PETERSON, JOHN E.*",76456.0,"HILLIARD, DONALD L.",145.0,38670.0,R,29,high,0.0
PENNSYLVANIA,5,2004,219198.0,192852.0,"PETERSON, JOHN E.*",,,26346.0,192852.0,R,29,high,
PENNSYLVANIA,5,2002,143211.0,124942.0,"PETERSON, JOHN E.*",,,18269.0,124942.0,R,29,high,
