year,state_po,district,county_fips,candidate,party,whole_county,state_rule,source,county_method
2014,OK,01,40147,Jim Bridenstine,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2014 (Unopposed),same_map_year:2012
2016,FL,24,12011,Frederica S. Wilson,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2016 (Unopposed),same_map_year:2020
2016,FL,24,12086,Frederica S. Wilson,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2016 (Unopposed),same_map_year:2020
2016,OK,01,40037,Jim Bridenstine,REP,FALSE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2016 (Unopposed),same_map_year:2018
2016,OK,01,40131,Jim Bridenstine,REP,FALSE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2016 (Unopposed),same_map_year:2018
2016,OK,01,40143,Jim Bridenstine,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2016 (Unopposed),same_map_year:2018
2016,OK,01,40145,Jim Bridenstine,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2016 (Unopposed),same_map_year:2018
2016,OK,01,40147,Jim Bridenstine,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2016 (Unopposed),same_map_year:2018
2018,FL,10,12095,Val Demings,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2018 (Unopposed),same_map_year:2016
2018,FL,14,12057,Kathy Castor,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2018 (Unopposed),same_map_year:2016
2018,FL,21,12099,Lois Frankel,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2018 (Unopposed),same_map_year:2016
2018,FL,24,12011,Frederica S. Wilson,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2018 (Unopposed),same_map_year:2020
2018,FL,24,12086,Frederica S. Wilson,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2018 (Unopposed),same_map_year:2020
2020,FL,25,12021,Mario Diaz-Balart,REP,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2020 (Unopposed),same_map_year:2018
2020,FL,25,12051,Mario Diaz-Balart,REP,TRUE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2020 (Unopposed),same_map_year:2018
2020,FL,25,12086,Mario Diaz-Balart,REP,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2020 (Unopposed),same_map_year:2018
2022,FL,05,12031,John H. Rutherford,REP,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2022 (Unopposed),same_map_year:2024
2022,FL,05,12109,John H. Rutherford,REP,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,FEC Federal Elections 2022 (Unopposed),same_map_year:2024
2022,LA,04,22003,Mike Johnson,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2022 (Unopposed),boundary_overlay:Census TIGER CD118
2022,LA,04,22011,Mike Johnson,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2022 (Unopposed),boundary_overlay:Census TIGER CD118
2022,LA,04,22013,Mike Johnson,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2022 (Unopposed),boundary_overlay:Census TIGER CD118
2022,LA,04,22015,Mike Johnson,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2022 (Unopposed),boundary_overlay:Census TIGER CD118
2022,LA,04,22017,Mike Johnson,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2022 (Unopposed),boundary_overlay:Census TIGER CD118
2022,LA,04,22027,Mike Johnson,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2022 (Unopposed),boundary_overlay:Census TIGER CD118
2022,LA,04,22031,Mike Johnson,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2022 (Unopposed),boundary_overlay:Census TIGER CD118
2022,LA,04,22039,Mike Johnson,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2022 (Unopposed),boundary_overlay:Census TIGER CD118
2022,LA,04,22043,Mike Johnson,REP,FALSE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2022 (Unopposed),boundary_overlay:Census TIGER CD118
2022,LA,04,22069,Mike Johnson,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2022 (Unopposed),boundary_overlay:Census TIGER CD118
2022,LA,04,22081,Mike Johnson,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2022 (Unopposed),boundary_overlay:Census TIGER CD118
2022,LA,04,22085,Mike Johnson,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2022 (Unopposed),boundary_overlay:Census TIGER CD118
2022,LA,04,22097,Mike Johnson,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2022 (Unopposed),boundary_overlay:Census TIGER CD118
2022,LA,04,22111,Mike Johnson,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2022 (Unopposed),boundary_overlay:Census TIGER CD118
2022,LA,04,22115,Mike Johnson,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2022 (Unopposed),boundary_overlay:Census TIGER CD118
2022,LA,04,22119,Mike Johnson,REP,TRUE,Under Louisiana law (R.S. 18:511) an unopposed candidate is declared elected and does not appear on the ballot.,FEC Federal Elections 2022 (Unopposed),boundary_overlay:Census TIGER CD118
2024,FL,20,12011,Sheila Cherfilus-McCormick,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,FL,20,12099,Sheila Cherfilus-McCormick,DEM,FALSE,Florida law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40003,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40007,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40009,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40011,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40015,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40017,Frank D. Lucas,REP,FALSE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40025,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40037,Frank D. Lucas,REP,FALSE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40039,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40043,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40045,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40047,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40053,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40055,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40057,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40059,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40065,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40071,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40073,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40075,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40083,Frank D. Lucas,REP,FALSE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40093,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40103,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40109,Frank D. Lucas,REP,FALSE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40113,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40117,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40119,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40129,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40139,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40149,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40151,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
2024,OK,03,40153,Frank D. Lucas,REP,TRUE,Oklahoma law does not print the names of candidates with no opposition on the ballot.,House Clerk Statistics of the Presidential and Congressional Election 2024,same_map_year:2022
